ID,numProgenitors,ProgenitorsID
61000000000001,1,60000000000001
61000000000002,2,"60000000000002,60000000004848"
61000000000003,3,"60000000000003,60000000015432,60000000011691"
61000000000004,1,60000000000004
61000000000005,3,"60000000000005,60000000006724,60000000004800"
61000000000006,3,"60000000000006,60000000004605,60000000015084"
61000000000007,1,60000000000007
61000000000008,1,60000000000008
61000000000009,1,60000000000009
61000000000010,1,60000000000010
61000000000011,1,60000000000011
61000000000012,1,60000000000013
61000000000013,2,"60000000000014,60000000004657"
61000000000014,2,"60000000000012,60000000006634"
61000000000015,2,"60000000000015,60000000012517"
61000000000016,1,60000000000016
61000000000017,3,"60000000000022,60000000003174,60000000006587"
61000000000018,1,60000000000017
61000000000019,1,60000000000019
61000000000020,3,"60000000000018,60000000010280,60000000015274"
61000000000021,2,"60000000000021,60000000006710"
61000000000022,3,"60000000000020,60000000000324,60000000008596"
61000000000023,1,60000000000023
61000000000025,1,60000000000025
61000000000026,3,"60000000000037,60000000010001,60000000003619"
61000000000027,2,"60000000000030,60000000000383"
61000000000028,1,60000000000024
61000000000029,2,"60000000000026,60000000000217"
61000000000030,2,"60000000000027,60000000004810"
61000000000031,1,60000000000029
61000000000032,1,60000000000031
61000000000033,2,"60000000000028,60000000009375"
61000000000034,4,"60000000000034,60000000000426,60000000007099,60000000014884"
61000000000035,2,"60000000000033,60000000007579"
61000000000036,2,"60000000000032,60000000003252"
61000000000037,1,60000000000035
61000000000038,2,"60000000000039,60000000005084"
61000000000039,2,"60000000000042,60000000015644"
61000000000040,1,60000000000036
61000000000041,2,"60000000000040,60000000000309"
61000000000042,1,60000000000043
61000000000043,1,60000000000041
61000000000044,2,"60000000000050,60000000005294"
61000000000045,1,60000000000053
61000000000046,2,"60000000000044,60000000000486"
61000000000047,2,"60000000000038,60000000011922"
61000000000048,1,60000000000045
61000000000049,1,60000000000046
61000000000050,2,"60000000000086,60000000007039"
61000000000052,1,60000000000047
61000000000053,1,60000000000056
61000000000054,1,60000000000048
61000000000056,3,"60000000000104,60000000001221,60000000015082"
61000000000057,1,60000000000076
61000000000058,1,60000000000049
61000000000059,1,60000000000058
61000000000060,1,60000000000055
61000000000061,1,60000000000064
61000000000062,5,"60000000000051,60000000003422,60000000011329,60000000003064,60000000011081"
61000000000063,3,"60000000000054,60000000012170,60000000012176"
61000000000064,1,60000000000081
61000000000065,1,60000000000062
61000000000066,2,"60000000000052,60000000005181"
61000000000067,1,60000000000071
61000000000068,2,"60000000000059,60000000015756"
61000000000069,1,60000000000061
61000000000070,1,60000000000077
61000000000071,1,60000000000070
61000000000072,1,60000000000060
61000000000073,1,60000000000084
61000000000074,1,60000000000063
61000000000075,2,"60000000000069,60000000006564"
61000000000076,1,60000000000073
61000000000077,1,60000000000080
61000000000078,2,"60000000000083,60000000004479"
61000000000079,1,60000000000091
61000000000080,1,60000000000065
61000000000081,1,60000000000074
61000000000082,3,"60000000000067,60000000004541,60000000010960"
61000000000083,2,"60000000000072,60000000008086"
61000000000084,1,60000000000088
61000000000085,1,60000000000068
61000000000086,1,60000000000078
61000000000087,2,"60000000000087,60000000008964"
61000000000088,1,60000000000085
61000000000091,1,60000000000075
61000000000092,1,60000000000082
61000000000093,1,60000000000079
61000000000094,1,60000000000089
61000000000095,2,"60000000000099,60000000008299"
61000000000096,2,"60000000000101,60000000005941"
61000000000097,2,"60000000000102,60000000012008"
61000000000098,1,60000000000103
61000000000099,2,"60000000000093,60000000017324"
61000000000100,1,60000000000100
61000000000101,1,60000000000170
61000000000102,1,60000000000096
61000000000103,2,"60000000000108,60000000009522"
61000000000104,1,60000000000092
61000000000105,1,60000000000121
61000000000106,1,60000000000097
61000000000107,1,60000000000194
61000000000108,2,"60000000000106,60000000010568"
61000000000109,2,"60000000000150,60000000008966"
61000000000110,1,60000000000111
61000000000111,2,"60000000000110,60000000007521"
61000000000112,1,60000000000122
61000000000113,1,60000000000107
61000000000114,1,60000000000095
61000000000115,3,"60000000000147,60000000014080,60000000009706"
61000000000116,1,60000000000124
61000000000117,1,60000000000112
61000000000118,2,"60000000000113,60000000008986"
61000000000119,1,60000000000114
61000000000120,1,60000000000116
61000000000122,1,60000000000115
61000000000123,1,60000000000127
61000000000124,1,60000000000129
61000000000125,1,60000000000109
61000000000126,1,60000000000098
61000000000127,2,"60000000000123,60000000017501"
61000000000128,1,60000000000125
61000000000129,2,"60000000000066,60000000009013"
61000000000130,1,60000000000118
61000000000131,1,60000000000128
61000000000132,2,"60000000000130,60000000015187"
61000000000133,1,60000000000133
61000000000134,1,60000000000135
61000000000135,1,60000000000136
61000000000136,1,60000000000145
61000000000137,1,60000000000142
61000000000138,2,"60000000000137,60000000007595"
61000000000139,2,"60000000000126,60000000002214"
61000000000140,2,"60000000000174,60000000001188"
61000000000141,1,60000000000144
61000000000142,1,60000000000140
61000000000143,1,60000000000152
61000000000144,1,60000000000146
61000000000145,1,60000000000138
61000000000146,1,60000000000185
61000000000147,1,60000000000153
61000000000148,1,60000000000141
61000000000149,1,60000000000139
61000000000150,2,"60000000000132,60000000010052"
61000000000151,1,60000000000134
61000000000152,1,60000000000162
61000000000153,1,60000000000155
61000000000154,1,60000000000165
61000000000155,1,60000000000161
61000000000156,1,60000000000156
61000000000157,1,60000000000164
61000000000158,1,60000000000090
61000000000159,1,60000000000178
61000000000160,2,"60000000000171,60000000012296"
61000000000161,1,60000000000167
61000000000162,1,60000000000163
61000000000163,1,60000000000148
61000000000164,1,60000000000168
61000000000165,2,"60000000000173,60000000000735"
61000000000166,1,60000000000181
61000000000167,2,"60000000000176,60000000013132"
61000000000168,1,60000000000220
61000000000169,1,60000000000154
61000000000170,1,60000000000169
61000000000171,1,60000000000183
61000000000172,1,60000000000193
61000000000173,1,60000000000218
61000000000174,1,60000000000180
61000000000175,1,60000000000157
61000000000176,2,"60000000000117,60000000008331"
61000000000177,1,60000000000149
61000000000178,1,60000000000182
61000000000179,2,"60000000000151,60000000010449"
61000000000180,1,60000000000184
61000000000181,3,"60000000000200,60000000006013,60000000013300"
61000000000182,1,60000000000192
61000000000183,1,60000000000158
61000000000184,1,60000000000105
61000000000185,1,60000000000177
61000000000186,1,60000000000195
61000000000188,2,"60000000000268,60000000000451"
61000000000189,1,60000000000119
61000000000190,1,60000000000189
61000000000191,2,"60000000000199,60000000013689"
61000000000192,1,60000000000236
61000000000193,1,60000000000187
61000000000194,2,"60000000000198,60000000001912"
61000000000195,1,60000000000160
61000000000196,2,"60000000000201,60000000016219"
61000000000197,1,60000000000190
61000000000198,1,60000000000209
61000000000199,1,60000000000188
61000000000200,1,60000000000166
61000000000201,1,60000000000172
61000000000202,1,60000000000196
61000000000203,1,60000000000202
61000000000205,2,"60000000000206,60000000003233"
61000000000206,1,60000000000207
61000000000207,1,60000000000214
61000000000208,1,60000000000197
61000000000209,2,"60000000000344,60000000001589"
61000000000210,1,60000000000213
61000000000211,1,60000000000203
61000000000212,2,"60000000000234,60000000006614"
61000000000213,1,60000000000221
61000000000214,2,"60000000000210,60000000009386"
61000000000215,1,60000000000191
61000000000216,1,60000000000239
61000000000217,1,60000000000205
61000000000218,1,60000000000215
61000000000219,1,60000000000225
61000000000220,1,60000000000211
61000000000221,1,60000000000143
61000000000222,2,"60000000000212,60000000013460"
61000000000223,2,"60000000000223,60000000001154"
61000000000224,1,60000000000230
61000000000225,1,60000000000216
61000000000226,1,60000000000306
61000000000227,1,60000000000222
61000000000228,1,60000000000231
61000000000229,1,60000000000248
61000000000230,1,60000000000229
61000000000231,1,60000000000233
61000000000232,1,60000000000237
61000000000233,1,60000000000232
61000000000234,1,60000000000224
61000000000235,1,60000000000240
61000000000236,1,60000000000226
61000000000237,1,60000000000204
61000000000238,1,60000000000238
61000000000239,1,60000000000325
61000000000240,1,60000000000235
61000000000241,1,60000000000227
61000000000242,1,60000000000242
61000000000243,1,60000000000279
61000000000244,1,60000000000255
61000000000245,1,60000000000448
61000000000246,1,60000000000333
61000000000247,1,60000000000094
61000000000248,1,60000000000326
61000000000249,1,60000000000261
61000000000250,3,"60000000000254,60000000002024,60000000009658"
61000000000251,1,60000000000252
61000000000252,2,"60000000000249,60000000003435"
61000000000253,1,60000000000243
61000000000254,1,60000000000260
61000000000255,2,"60000000000313,60000000005799"
61000000000256,1,60000000000244
61000000000257,1,60000000000292
61000000000258,1,60000000000228
61000000000259,3,"60000000000264,60000000003356,60000000008323"
61000000000260,1,60000000000265
61000000000262,1,60000000000251
61000000000264,1,60000000000269
61000000000265,1,60000000000349
61000000000266,1,60000000000266
61000000000267,1,60000000000283
61000000000268,1,60000000000250
61000000000269,1,60000000000262
61000000000270,2,"60000000000257,60000000007537"
61000000000271,1,60000000000280
61000000000272,1,60000000000465
61000000000273,1,60000000000267
61000000000274,1,60000000000275
61000000000275,1,60000000000277
61000000000276,1,60000000000256
61000000000277,2,"60000000000282,60000000005681"
61000000000280,1,60000000000253
61000000000281,1,60000000000290
61000000000282,1,60000000000272
61000000000283,1,60000000000270
61000000000284,1,60000000000263
61000000000285,1,60000000000286
61000000000286,2,"60000000000247,60000000004882"
61000000000287,2,"60000000000296,60000000012634"
61000000000288,2,"60000000000377,60000000014796"
61000000000289,2,"60000000000372,60000000006331"
61000000000290,2,"60000000000288,60000000004637"
61000000000291,1,60000000000274
61000000000292,1,60000000000304
61000000000293,1,60000000000281
61000000000295,1,60000000000258
61000000000296,1,60000000000300
61000000000297,1,60000000000294
61000000000298,1,60000000000307
